盈利能力,毛利率,28.83898,28.159165,27.992082,32.6556,30.832397,31.177701,30.124824,39.737542,41.46226,42.743584,33.056243,35.995777,36.098063,35.488631,28.845724,33.271124,35.263975,37.405149,27.51426,25.136672,21.177,13.149426,,34.859685,32.139655,34.94026,36.879392,37.86594,38.428726,36.077445,38.358588,39.354107,35.073939,37.099108,33.111879
盈利能力,销售净利率,2.156384,2.375022,2.620337,4.750156,4.608484,5.181549,3.881965,7.924227,8.727774,11.629546,6.090028,9.572364,11.445694,10.622857,5.695649,12.293726,15.16656,17.333682,9.183108,12.955479,9.297233,2.275871,-9.916623,19.229372,18.912016,16.437762,17.321735,18.174436,19.732536,11.568699,12.824787,12.188042,15.150898,8.430947,4.631673
盈利能力,成本费用利润率,2.87945,2.856394,2.493443,6.830403,6.042427,6.283163,3.887252,10.946457,12.585526,17.138083,7.863343,14.047298,16.344199,14.165894,7.37006,18.522788,23.756455,28.688646,16.35969,19.050545,12.91334,4.462922,,31.84972,29.818741,27.614907,28.881325,31.48696,33.626314,19.631656,21.494867,17.085795,20.233835,13.643911,7.818741
盈利能力,营业利润率,2.006201,1.679902,1.8893,5.933871,5.36306,5.761803,3.778048,9.697229,10.637039,14.327346,6.418874,12.268687,13.804261,12.231303,6.939167,14.798793,18.607161,21.453005,9.935726,15.171892,9.929646,10.935703,,24.227416,23.582651,20.292448,22.421317,23.439611,24.933098,15.559041,16.569261,13.429932,16.342062,11.074602,6.435236
盈利能力,总资产净利率_平均,0.397059,0.247265,0.112306,1.013636,0.750083,0.562563,0.192039,1.3726,1.077041,0.909708,0.195502,1.752346,1.889301,1.06904,0.280586,4.047075,3.953246,3.442929,0.918347,7.727319,4.096285,0.945733,,17.135489,8.55332,15.599727,8.321166,15.982291,9.064743,10.54419,5.822968,10.484144,5.9015,6.986821,3.598125
盈利能力,总资产净利率_平均(含少数股东损益),0.437403,0.310695,0.16709,1.291353,0.949481,0.703344,0.256154,1.903016,1.496391,1.162324,0.278656,1.928232,2.064703,1.083105,0.25045,3.739994,3.769238,3.336736,0.760761,7.309591,3.513281,0.45656,,17.404058,8.505572,14.530038,7.960007,15.741302,9.115111,10.695218,5.912722,10.630174,5.977798,7.05296,3.716183
成长能力,归母净利润,9903316.14,6169727.65,2856548.12,25199661.98,18313183.55,13697595.81,4659965.54,30519867.0,23966900.67,20089280.18,4089836.34,29745862.48,25922709.83,14728050.74,3924683.57,36917591.44,33711226.75,26193014.64,7081665.4,35066042.12,18211796.45,4189379.78,-3023900.0,72253788.98,35455018.09,60206921.26,30272251.74,59403620.2,30480415.86,35649513.09,18922224.26,32935254.83,18858234.01,18960648.31,8340477.31
成长能力,营业总收入,505919166.92,326414311.23,162191937.58,675849372.65,503016707.35,330507304.99,160119133.47,533978862.98,381523384.08,220712555.85,95720135.25,341937569.43,247511077.4,140469033.54,61505943.43,277510567.12,211927432.33,146449681.92,63883624.72,256033890.55,168004846.59,88865132.87,,381636174.39,186426939.74,341156363.8,167179328.11,321924145.22,155326089.49,312568702.88,149818368.38,273989838.71,126078623.39,227022347.38,185983226.79
成长能力,净利润,10909560.31,7752413.85,4249976.93,32103901.81,23181446.72,17125398.79,6215768.82,42313701.28,33298500.7,25667870.41,5829383.18,32731511.63,28329361.74,14921825.73,3503163.26,34116389.63,32142101.93,25385123.11,5866467.53,33170417.78,15619802.46,2022455.88,-3728600.0,73386242.96,35257094.12,56078473.55,28958360.26,58507900.9,30649776.55,36160134.65,19213887.74,33393997.3,19102044.0,19140135.51,8614136.72
成长能力,扣非净利润,7191742.09,2917355.13,1864340.02,21703454.0,16795751.59,13744287.06,4670373.03,27593515.11,22057180.9,18459718.35,3063583.17,25476135.79,21742095.96,12193030.37,2871662.6,31166098.22,30775020.62,23452800.0,5556300.0,30357500.0,13801500.0,-600053.79,,64563500.0,29829400.0,55326600.0,29675854.59,52623400.0,25711545.7,33375300.0,17504358.63,27223301.08,15480029.75,13886662.92,5933373.95
