每股指标,每股留存收益,-0.805555,-0.815623,-1.090226,-1.117262,-1.142999,-1.162293,-1.144017,-1.196653,-1.241151,-1.212609,-1.229856,-1.279368,-1.282396,-1.244237,-1.247348,-1.191164,-1.164829,-1.102029,-0.816284,-0.725281,-0.672034,-0.58968,0.698076,0.877594,1.045106,1.078164,1.124747,1.111536,1.083305,1.049654,1.271378,1.187499,1.129606,1.052228,1.007118,0.897521,0.868827,0.809339,0.804814,0.644303,1.195191,1.172084,1.133761,1.730544,4.9268,5.348527,5.162839,4.181182,4.063744,4.303816,,3.197908,,2.588742,,1.376904,1.351556,1.144182
每股指标,每股营业收入,1.287636,6.94247,5.332891,2.925245,1.185928,6.568652,4.805993,2.663036,1.042702,3.356504,2.089121,0.806374,0.140264,0.509366,0.303024,0.13908,0.06563,0.754752,0.524887,0.322933,0.093978,1.7228,1.478389,1.384671,1.299537,14.357292,10.859665,6.458863,2.760353,14.286262,11.058319,6.805146,2.898799,14.151638,11.014634,5.982035,2.650277,11.960775,9.882791,5.275917,4.809936,20.046393,15.49427,15.020505,15.781386,71.245194,55.037865,28.679118,12.900162,58.926578,,23.86808,,42.155245,,31.231225,38.814333,32.306155
每股指标,每股营业总收入,1.287636,6.94247,5.332891,2.925245,1.185928,6.568652,4.805993,2.663036,1.042702,3.356504,2.089121,0.806374,0.140264,0.515908,0.303024,0.13908,0.06563,0.788705,0.554411,0.344314,0.10526,1.75685,1.517334,1.411927,1.313203,14.420022,10.906938,6.490069,2.775642,14.356399,11.112317,6.842579,2.918277,14.17308,11.029146,5.991483,2.654976,11.974368,9.892839,5.280993,4.812946,20.046782,15.49427,15.020505,15.781386,71.245194,55.037865,28.679118,12.900162,58.926578,,23.86808,,42.155245,,31.231225,38.814333,32.306155
每股指标,每股息税前利润,0.021311,0.15052,0.12312,0.067865,0.024529,0.209831,0.21141,0.132602,0.035919,0.100411,0.04523,-0.015573,-0.03071,-0.188531,-0.123349,-0.092278,-0.052506,-0.628666,-0.249616,-0.158032,-0.090402,-1.933674,-0.472118,-0.239254,-0.016107,0.231372,0.272102,0.224599,0.124889,0.19012,0.43659,0.279135,,0.455224,0.366697,0.197747,0.087879,0.418898,0.401069,0.144381,0.143612,0.640374,0.635549,,0.436162,2.520419,1.923046,0.829926,0.389515,2.290154,,0.829199,,1.628026,,1.198815,1.553626,0.88172
盈利能力,净资产收益率(ROE),1.1,0.81,7.51,4.6,2.18,13.19,15.24,9.16,3.67,4.31,1.94,-4.91,-5.34,-72.55,-54.15,-28.37,-19.14,-79.05,-28.09,-15.91,-9.25,-94.99,-13.89,-7.6,-1.21,2.73,4.72,4.54,2.81,0.98,8.98,6.03,2.9,12.06,9.67,5.18,2.75,13.1,12.62,4.72,2.31,14.87,18.24,5.75,4.38,22.93,19.58,8.36,4.36,35.4,,14.19,6.92,35.83,,35.97,41.01,27.15
盈利能力,摊薄净资产收益率,1.098988,0.790661,7.230845,4.489847,2.157969,12.310597,13.994057,8.659408,3.594481,4.310623,1.928749,-5.037718,-5.487245,-30.655651,-57.308785,-33.529656,-27.505432,-207.334444,-39.74162,-20.511656,-11.177959,-199.979333,-14.722325,-8.869607,-1.379661,3.048246,5.010801,4.779405,2.847335,1.110284,9.257068,6.343938,3.084778,11.201864,9.024493,5.011523,2.71532,11.930276,12.037569,4.658132,2.32436,11.934441,10.847788,4.007825,1.797406,18.878564,17.899962,7.729751,3.800017,30.073093,27.092488,13.251071,,30.387524,,31.205111,28.404708,23.595041
盈利能力,净资产收益率_平均,1.103584,0.805262,7.499725,4.593164,2.180608,13.164949,15.14193,9.099289,3.668582,4.388586,1.942837,-4.905938,-5.336084,-46.723921,-57.879264,-34.657414,-26.335573,-96.32977,-32.680746,-18.353278,-10.602363,-98.979641,-14.293467,-8.3195,-1.333934,3.137694,5.199452,4.975381,2.948188,1.122412,9.63997,6.497636,3.125544,11.998164,9.52316,5.146424,2.750751,12.768963,12.709675,4.732901,2.33029,17.445524,15.882078,5.750307,2.564786,25.088717,22.981529,9.504657,4.645794,35.395328,31.337551,14.191322,,35.831709,,35.488994,35.021009,23.595041
盈利能力,净资产收益率_平均_扣除非经常损益,1.112588,8.152673,6.883799,4.007716,2.17125,13.072306,14.475251,8.489542,3.64112,1.239848,1.404319,-5.226324,-5.53847,-54.026449,-59.324007,-35.784306,-27.016765,-94.922251,-33.268126,-18.616933,-10.928087,-99.483946,-14.590269,-8.508225,-1.36188,2.699889,4.815093,4.937393,2.930701,0.176423,8.584324,5.466806,2.867463,11.717901,9.3977,5.067559,2.720834,12.443537,12.445568,4.650296,2.294567,16.95968,15.460673,5.374908,2.565051,24.403969,22.250796,9.507194,4.656604,35.124101,31.056178,14.193097,,35.429572,,34.807843,34.588522,30.357189
盈利能力,摊薄净资产收益率_扣除非经常损益,1.107955,8.004852,6.637001,3.917568,2.148708,12.223966,13.377917,8.079138,3.567574,1.217822,1.394135,-5.36671,-5.695364,-35.446853,-58.739288,-34.619879,-28.216884,-204.304984,-40.455908,-20.806317,-11.521366,-200.998235,-15.028032,-9.070812,-1.408566,2.622922,4.640388,4.742914,2.830445,0.174516,8.243352,5.337492,2.830063,10.940202,8.905603,4.934725,2.685788,11.626224,11.787429,4.576832,2.288727,11.602076,10.559959,3.746181,1.797592,18.36331,17.330805,7.731814,3.808858,29.842649,26.84923,13.252728,,30.046487,,30.606182,28.053928,
盈利能力,息税前利润率,1.655065,2.168116,2.308701,2.320003,2.068348,3.194435,4.398883,4.979369,3.444839,2.991537,2.165067,-1.931284,-21.89478,-36.543489,-40.705921,-66.348994,-80.003262,-79.708584,-45.023604,-45.897672,-85.884882,-110.064846,-31.115025,-16.945275,-1.22658,1.604522,2.494765,3.460658,4.499477,1.324292,3.928888,4.079386,4.155301,3.211897,3.3248,3.300479,3.309989,3.49829,4.054143,2.733977,2.983874,3.194401,4.101838,2.840829,2.76378,3.537669,3.494042,2.893835,3.019461,3.886454,,3.474093,2.745701,3.861978,,3.838514,4.002713,2.729265
盈利能力,总资产报酬率,0.868919,6.041042,4.524766,2.520982,0.993638,8.436878,7.866651,5.123889,1.476257,4.325635,1.867366,-0.670967,-1.399298,-7.864464,-4.618596,-3.414298,-1.92283,-19.31668,-7.521931,-4.71848,-2.611751,-38.669768,-8.196552,-3.858534,-0.253458,3.683122,4.118932,3.462876,1.982491,3.104567,6.618986,4.334306,1.983485,8.506746,7.05391,3.891987,1.825382,9.791157,9.197682,3.398125,1.83202,12.465007,12.618732,4.580554,1.753912,17.0638,12.554875,5.770061,3.117997,19.462487,,6.691392,,18.874878,,19.857272,19.09878,12.157584
