每股指标,每股营业总收入,4.29168,3.384322,1.986778,0.849975,4.195419,2.967834,1.835702,0.641311,3.572806,2.489624,1.571324,0.594055,3.508069,2.485427,1.485408,0.634198,2.686891,1.701419,0.996712,0.387399,1.859195,1.196137,0.572122,0.13901,1.533885,1.115913,0.694403,0.301492,1.762761,1.259787,0.810611,0.382022,1.63443,1.200952,0.803863,0.388671,1.456093,1.098707,0.823981,0.74084,2.687465,1.960082,1.289785,0.596099,2.506074,2.519248,1.633693,,3.460766,,3.418181,3.970376
每股指标,每股息税前利润,-0.414858,-0.016443,0.062457,0.03882,-0.086811,0.080362,0.063481,0.035725,0.18966,0.194852,0.129958,0.054478,0.089667,0.302939,0.170116,0.071275,0.183575,0.152133,0.078249,0.035224,0.093483,0.099481,0.005213,-0.047492,0.088661,0.055127,0.017506,0.012618,0.141925,0.106912,0.08326,0.033084,0.111076,0.102838,0.074945,0.02418,0.151736,0.122005,0.081661,0.070477,0.228246,0.160103,0.108186,0.043764,0.26669,0.257208,0.162047,,0.425575,,0.505265,0.510726
盈利能力,净资产收益率(ROE),-12.33,-2.09,0.44,0.34,-4.09,0.34,0.48,0.25,0.76,3.3312,2.09,0.88,0.61,5.69,3.15,1.33,3.73,2.9,1.23,0.61,1.53,1.64,-0.37,-1.51,1.62,0.95,0.24,0.18,3.0,2.22,1.68,0.72,2.5,2.19,1.64,0.53,4.52,4.08,2.46,1.13,4.69,3.25,2.2,0.89,6.78,5.12,3.02,1.25,10.53,6.94,14.89,21.43
盈利能力,摊薄净资产收益率,-13.153912,-2.110876,0.440798,0.342869,-4.151459,0.343592,0.479979,0.244736,0.74863,3.274558,2.067596,0.871188,0.599016,5.340459,2.844049,1.154568,3.66246,2.858295,1.221511,0.610834,1.531574,1.634836,-0.367763,-1.498923,1.629166,0.967808,0.250308,0.186803,2.97141,2.184175,1.688919,0.716989,2.483053,2.197155,1.644916,0.526109,3.057948,2.345438,2.299911,0.965017,4.661695,3.255716,2.214958,0.886827,5.00754,4.990566,2.973664,,10.005956,,13.859752,19.359787
盈利能力,净资产收益率_平均,-12.328495,-2.089205,0.442295,0.343867,-4.076729,0.344581,0.481566,0.245146,0.754796,3.331166,2.090075,0.875188,0.664221,6.050307,3.195246,1.287146,3.731933,2.900229,1.229096,0.612623,1.538361,1.642218,-0.367183,-1.489029,1.60275,0.945813,0.243664,0.184376,3.000957,2.216298,1.692797,0.719561,2.497816,2.205597,1.647385,0.527499,4.543337,3.478435,2.909475,1.22453,4.698179,3.257847,2.204203,0.890931,6.008518,5.118282,3.018545,,10.532916,,14.891731,19.359787
盈利能力,净资产收益率_平均_扣除非经常损益,-13.15228,-2.377868,0.4472,0.272667,-4.553368,0.13383,0.338211,0.178113,-0.936419,2.191213,1.344112,0.546238,-1.572624,4.490991,2.118939,0.620546,2.692482,2.433377,0.975433,0.408802,-0.432691,0.624542,-0.801048,-1.589269,-0.33271,0.04568,-0.047513,-0.008788,1.50638,1.64783,1.213377,0.561777,1.413216,1.808553,1.476452,0.431451,3.308574,2.645185,2.427758,0.762604,2.898936,2.38353,1.674511,0.865682,5.377416,4.954482,3.40403,,9.203872,,10.791334,17.793361
盈利能力,摊薄净资产收益率_扣除非经常损益,-14.03285,-2.402533,0.445686,0.271876,-4.636834,0.133447,0.337096,0.177815,-0.928769,2.153977,1.329656,0.543742,-1.418244,3.964089,1.886041,0.556629,2.642359,2.398193,0.969413,0.407608,-0.430782,0.621735,-0.802314,-1.599829,-0.338193,0.046742,-0.048808,-0.008904,1.491548,1.62961,1.210597,0.559769,1.404864,1.801632,1.474239,0.430314,2.226876,1.783594,1.919118,0.600986,2.876425,2.381971,1.682682,0.861695,4.481575,,3.353418,,8.743404,,10.043508,17.793361
盈利能力,息税前利润率,-9.666571,-0.48586,3.143642,4.567303,-2.069187,2.707775,3.458141,5.570712,5.308455,7.826583,8.27061,9.170541,2.55604,12.188616,11.452533,11.238605,6.832269,8.941535,7.850798,9.092552,5.028172,8.316923,0.911245,-34.164911,5.780207,4.940091,2.52102,4.185512,8.051311,8.486588,10.271351,8.660377,6.796031,8.563122,9.323101,6.221342,10.420788,11.104465,9.910566,9.51315,8.492995,8.168223,8.387932,7.341878,10.641751,10.209739,9.919071,8.626419,12.297143,11.725301,14.781691,12.863419
盈利能力,总资产报酬率,-4.578025,-0.179914,0.672513,0.419535,-0.970806,0.918396,0.730677,0.41788,2.254443,2.35986,1.59737,0.669569,1.247879,4.097316,2.348832,1.062013,2.858242,2.469462,1.296941,0.596785,1.628743,1.727887,0.092004,-0.849734,1.686697,1.090621,0.349771,0.255954,2.889826,2.157525,1.638856,0.664294,2.351721,2.219812,1.648458,0.532952,4.591319,3.332906,2.399781,1.038378,4.343131,2.982515,1.984668,0.800216,5.184633,4.003857,2.488913,,6.651201,,8.43939,8.766555
盈利能力,总资本回报率,-7.771784,-0.303865,1.085845,0.66733,-1.498247,1.403754,1.095512,0.606513,3.27985,3.385992,2.268654,0.962156,1.774054,5.831332,3.330615,1.464012,3.883971,3.289179,1.704527,0.77592,2.076372,2.195811,0.114754,-1.057992,2.069407,1.338942,0.425284,0.310059,3.527447,2.608668,1.991197,0.815494,2.843585,2.637719,1.958514,0.632117,5.547262,4.12995,3.182289,1.416102,5.721414,4.059412,2.679229,1.087829,7.497988,5.846254,3.671911,,10.119115,,14.195522,16.376451
盈利能力,投入资本回报率,-8.807036,-1.084544,0.719872,0.44889,-2.301717,0.89248,0.817756,0.424206,1.657406,3.324885,2.119227,0.882874,1.535705,5.465421,3.015987,1.320619,3.810556,3.043866,1.451861,0.712784,2.155914,1.934299,0.074227,-1.049705,1.937555,1.170048,0.396169,0.243794,3.221998,2.238989,1.711534,0.695993,2.596855,2.260969,1.667905,0.540392,4.981971,3.615589,2.794888,1.253754,5.172498,3.582708,2.362021,0.962811,6.736541,5.230651,3.310633,,9.124156,,12.735687,14.91841
盈利能力,息前税后总资产报酬率_平均,-5.196342,-0.653046,0.439303,0.279093,-1.505598,0.578504,0.543623,0.291314,1.110669,2.315084,1.491473,0.613768,1.051408,3.832342,2.121613,0.95518,2.790588,2.272229,1.098236,0.545433,1.671534,1.507944,0.049656,-0.848641,1.570455,0.946822,0.321874,0.200966,2.63387,1.84737,1.408679,0.551619,2.147669,1.796671,1.403855,0.438232,4.123443,2.391854,2.10764,0.722722,3.926449,1.933774,1.749693,0.521134,4.658115,2.317036,2.24403,,5.997223,,7.571503,7.986045
