每股指标,每股盈余公积金,0.129035,0.129035,0.129035,0.129035,0.125126,0.123433,0.123433,0.123433,0.120226,0.120226,0.120226,0.120226,0.113957,0.113957,0.113957,0.113957,0.113957,0.148144,0.148144,0.148144,0.138567,0.138567,0.235564,0.235564,0.213017,0.226073,0.226073,0.226073,0.209055,0.355394,0.355394,0.355394,0.299359,0.415125,0.415125,0.415125,0.38698,0.38698,0.38698,0.38698,0.342186,0.342186,0.342186,0.342186,0.301908,0.301908,0.301908,0.301908,0.256433,0.256433,0.256433,0.256433,0.183703,0.183703,0.183703,0.183703,0.164484,0.164484,,0.164484,,0.08703,0.025596
每股指标,每股留存收益,1.164076,1.133376,1.163691,1.140715,1.127378,1.033679,1.066702,1.053867,1.019993,0.96083,0.905961,0.878538,0.881601,0.963546,0.990972,0.971681,0.918859,1.165638,1.150901,1.127692,1.053375,0.988454,1.761159,1.871638,1.833542,1.811506,1.826252,1.761478,1.728028,2.724119,2.690493,2.631427,2.550331,3.059763,3.055306,2.969783,2.91154,2.775291,2.832979,2.738614,2.675823,2.568018,2.694371,2.580466,2.492058,2.339398,2.464798,2.306063,2.224609,2.115872,2.185104,2.054921,2.005722,1.861256,1.968912,1.76818,2.096648,1.86415,,1.618572,,0.965763,0.264675
每股指标,每股营业收入,0.840665,0.505815,0.193974,1.023072,0.764142,0.462009,0.177038,2.168197,1.736261,1.180541,0.633243,2.584125,2.138124,1.506827,0.698191,2.950862,2.202005,2.032998,1.087681,3.434615,2.40924,1.335592,0.857292,6.625275,5.071871,3.421444,1.689452,6.3448,5.255516,5.997077,3.059694,11.00529,8.628989,7.224747,3.445514,13.803148,9.509215,6.077738,3.10807,11.274038,8.063647,5.303842,2.775767,9.76693,7.390216,4.838956,2.480539,9.157168,6.655275,4.357629,2.169747,8.112644,6.057726,3.930852,2.005797,7.327997,7.020581,4.596493,,8.585325,,7.194142,6.752706
每股指标,每股营业总收入,0.840665,0.505815,0.193974,1.023072,0.764142,0.462009,0.177038,2.168197,1.736261,1.180541,0.633243,2.584125,2.138124,1.506827,0.698191,2.950862,2.202005,2.032998,1.087681,3.434615,2.40924,1.335592,0.857292,6.625275,5.071871,3.421444,1.689452,6.3448,5.255516,5.997077,3.059694,11.00529,8.628989,7.224747,3.445514,13.803148,9.509215,6.077738,3.10807,11.274038,8.063647,5.303842,2.775767,9.76693,7.390216,4.838956,2.480539,9.157168,6.655275,4.357629,2.169747,8.112644,6.057726,3.930852,2.005797,7.327997,7.020581,4.596493,,8.585325,,7.194142,6.752706
每股指标,每股息税前利润,0.167687,0.121889,0.032972,0.228823,0.219435,0.108372,0.021036,0.2323,0.196851,0.118931,0.041731,0.051946,0.062922,0.031925,0.048647,0.271295,0.166311,0.147496,0.062003,0.208709,0.09608,-0.018123,-0.091647,0.571517,0.512085,0.324375,0.125762,0.518216,0.434117,0.412944,0.123695,0.979708,0.810657,0.439452,0.175662,0.74018,0.588623,0.346516,0.166129,0.728239,0.559896,0.495901,0.182381,0.894523,0.624476,0.389021,0.228104,0.761592,0.587362,0.422021,0.204294,0.921054,0.744787,0.547616,0.277739,1.118128,1.11179,0.78005,,1.304491,,1.056047,0.785818
盈利能力,净资产收益率(ROE),2.77,2.04,0.54,3.8,3.54,1.76,0.31,4.24,3.4,1.99,0.67,0.14,0.21,-0.19,0.45,4.06,2.9,2.22,0.59,2.18,0.29,-1.39,-1.69,5.38,5.15,3.03,0.94,4.79,4.35,2.22,0.54,9.07,8.89,3.37,1.22,5.51,4.63,2.68,1.36,5.25,4.34,2.76,1.65,7.19,5.88,3.56,2.4,7.09,5.84,4.12,2.08,9.31,8.88,6.48,3.34,25.33,23.52,16.47,6.94,34.93,,40.34,29.77
盈利能力,摊薄净资产收益率,2.770495,2.067734,0.537311,3.811898,3.615066,1.774235,0.306199,4.167141,3.35264,1.962746,0.658124,0.14341,0.215285,-0.192194,0.453269,3.368548,2.1654,2.224062,0.58921,2.17072,0.292226,-1.420536,-1.699106,5.213497,4.976815,3.017551,0.975152,4.582522,4.092417,2.2208,0.542267,5.528387,4.812286,3.40742,1.214896,5.482759,4.675011,2.690836,1.34933,5.190886,4.320334,2.787156,1.661765,7.039331,5.803851,3.591112,2.397037,6.981073,5.791619,4.159656,2.052687,9.453121,8.735616,6.54,3.281503,13.195162,21.77696,16.34619,,30.877247,,31.161449,32.162352
盈利能力,净资产收益率_平均,2.776966,2.065045,0.538499,3.79582,3.606595,1.755402,0.305363,4.227059,3.402672,1.985855,0.663835,0.140992,0.213101,-0.192124,0.454343,3.936335,2.508825,2.234308,0.590779,2.179079,0.29059,-1.400397,-1.685189,5.358914,5.103209,3.016368,0.975773,4.658998,4.151808,2.230916,0.54385,7.552978,6.55766,3.426067,1.221255,5.503577,4.677705,2.698223,1.358456,5.251871,4.351244,2.785055,1.675845,7.187005,5.887197,3.600867,2.426304,7.059266,5.820782,4.144524,2.056398,9.680761,8.908257,6.591705,3.336633,18.975159,23.370117,16.987102,,34.612815,,42.272325,32.162352
盈利能力,净资产收益率_平均_扣除非经常损益,2.998478,1.895291,0.458598,3.108176,3.35478,1.593996,0.227408,2.900841,3.155396,1.767077,0.57005,-1.180456,-0.001194,-0.33149,0.419335,3.341529,2.049788,1.929969,0.504174,0.646096,-0.002384,-1.600875,-1.756093,4.688575,4.579107,2.601065,0.774946,2.810872,2.713753,1.756831,0.495011,2.936695,3.173539,3.148666,1.176604,4.432939,3.993321,2.651145,1.303837,4.357201,4.151591,2.592204,1.490767,5.788877,4.705518,3.095794,2.190886,6.341745,5.304382,3.705488,2.073756,8.050552,7.991956,6.081731,3.249511,13.727932,,14.808656,,31.044724,,37.65128,26.673759
盈利能力,摊薄净资产收益率_扣除非经常损益,2.99149,1.897759,0.457586,3.121341,3.36266,1.611097,0.228031,2.859721,3.109,1.746514,0.565146,-1.200696,-0.001206,-0.331611,0.418344,2.859538,1.769199,1.921119,0.502835,0.643618,-0.002397,-1.623896,-1.770595,4.561348,4.465694,2.602086,0.774453,2.764733,2.674933,1.748865,0.493571,2.149508,2.328875,3.131528,1.170478,4.416171,3.991021,2.643886,1.295078,4.306605,4.122099,2.594159,1.478241,5.669931,4.638901,3.087407,2.164459,6.2715,5.277806,3.719017,2.070013,7.861246,7.837072,6.03,3.195821,9.546286,,14.249935,,27.69424,,27.755001,26.673759
