盈利能力,销售净利率,20.864385,20.099253,18.921539,17.054249,18.686111,18.741854,17.410002,14.665327,13.241322,14.015396,14.075713,9.022321,11.684789,11.931043,10.33639,7.483242,9.584723,10.121994,11.14667,7.780148,14.695339,15.003959,15.454641,14.037754,14.998333,16.872043,15.893484,14.198477,9.763264,9.68693,8.252622,6.866727,8.46058,8.699572,8.548603,9.721829,10.34639,12.363702,12.53892,12.92085,16.003324,19.485523,18.842495,24.996685,20.92373,21.078224,20.599209,22.033132,19.358671,19.836678,18.134825,21.18318,13.360918,13.023336,10.66636,10.246625,19.075081
盈利能力,成本费用利润率,33.913153,31.659178,29.021568,26.191664,30.239495,29.170957,27.045726,21.070358,18.576883,20.082388,19.691188,10.963669,15.950261,16.062818,13.517492,9.166461,12.556538,13.232218,14.789413,9.787127,20.984854,21.110726,21.726744,19.492761,21.723607,24.451444,22.852395,21.345728,14.354534,13.479681,11.36168,9.080464,12.190578,12.071244,12.159454,12.754734,14.857964,17.984953,18.120858,17.77614,24.011786,28.258619,28.235027,41.324461,33.902112,34.046567,33.855921,34.248792,31.686006,44.864963,29.755356,36.360753,20.573036,26.139648,14.861155,14.048557,28.680109
盈利能力,营业利润率,24.868626,23.557653,22.151824,20.391837,22.680433,22.22245,21.085414,17.29638,14.891773,16.213062,16.045819,9.710654,13.46613,13.478885,11.621859,8.252354,10.966237,11.507209,12.665009,8.620328,17.069842,17.308368,17.59473,15.802336,17.620403,19.261529,18.199965,17.069345,12.299196,11.757934,10.064898,8.467106,10.717013,10.779975,10.624633,11.156689,11.843772,14.515049,14.847179,14.896215,17.006809,19.244653,21.7958,29.383914,24.690256,24.914706,24.798497,25.111333,23.05566,23.791576,21.864907,25.497297,16.51338,16.303291,12.528694,12.172385,21.797227
盈利能力,总资产净利率_平均,16.655278,11.77317,7.237176,3.01682,13.931059,10.387675,6.04298,2.49952,9.721866,8.03094,4.618914,1.3873,7.23889,5.645312,3.055904,1.176419,6.706066,5.147238,3.822555,1.077996,10.233798,7.929127,5.032864,1.943873,9.164562,7.654317,4.313678,1.780273,5.955381,4.451941,2.587159,0.959031,5.059616,3.719585,2.452469,1.289646,5.484486,4.845894,3.456716,1.667508,8.513634,8.090618,5.638962,3.051707,16.09585,11.31539,7.594911,3.844091,16.622218,12.359077,7.881796,,11.259992,,8.918615,6.146713,17.522093
盈利能力,总资产净利率_平均(含少数股东损益),16.861129,11.904336,7.322961,3.047283,14.05179,10.477651,6.118042,2.533108,9.888383,8.109638,4.681006,1.392157,7.366155,5.73795,3.120392,1.203499,6.746268,5.240068,3.897984,1.103446,10.353407,8.035566,5.108837,1.958487,9.224984,7.704236,4.337079,1.798224,5.899743,4.427423,2.576685,0.928834,4.901617,3.626545,2.408411,1.257008,5.28826,4.649009,3.314694,1.611473,8.561134,8.087104,5.621455,3.026,16.328564,11.520736,7.743677,3.917531,16.774348,12.48051,7.965093,,11.343083,,9.687896,6.577987,17.596905
成长能力,归母净利润,1600904035.19,1113778853.42,636597878.46,262693988.46,1155577730.06,827837914.68,488027575.54,196750299.59,721797065.72,588424865.93,336483029.65,98152660.23,466116291.53,346709290.08,188994708.86,68155696.52,377459238.17,288566239.97,210704706.57,58994121.27,527602347.02,400710950.81,258546937.97,97650811.12,455441914.74,370678360.95,216273767.84,86613921.2,274066793.07,201830914.55,115077409.67,42179061.29,209177293.01,155569516.02,101823504.07,52023692.93,219483572.95,193550499.95,140204533.66,66884373.43,342143811.79,328920087.72,234037746.51,125877650.34,563959403.81,400344757.0,251970606.15,130039632.34,471532258.04,353726833.76,212932306.72,108805909.33,291555170.53,211839000.0,188213048.95,105754920.94,290284594.56
成长能力,营业总收入,7767736146.73,5603131509.95,3404288234.56,1555897420.93,6237746809.94,4455314241.74,2837963786.72,1359630107.92,5544461501.44,4239559516.46,2422657696.48,1091695749.64,4059217042.09,2953628394.67,1867025308.61,931742095.79,3961742815.24,2902298549.95,1927593247.27,776166701.15,3632231615.17,2706552626.93,1698193924.3,700859591.25,3056636849.1,2211325471.92,1368151728.12,616173476.01,2780896901.12,2072063763.5,1388789088.41,594911977.0,2395169023.57,1743512860.43,1169714935.06,521579606.13,2045455489.83,1501869643.86,1072214247.73,500251768.19,2149882618.34,1687289541.48,1238217977.32,499335286.78,2734278822.59,1933796590.06,1247164710.33,601475946.87,2458060288.43,1800716275.64,1186571184.36,518577583.64,2198251817.5,,1916750366.2,1104510349.28,1528297542.32
成长能力,净利润,1620690398.22,1126187623.19,644143750.88,265346631.68,1165592317.43,835008492.26,494089564.44,199394203.24,734160051.44,594191071.67,341006346.01,98496304.74,474310970.04,352398684.67,192983028.2,69724525.13,379722096.62,293770506.3,214862466.57,60386923.09,533768780.39,406090056.42,262449790.26,98384948.32,458444602.41,373095784.55,217446986.08,87487253.15,271506319.49,200719367.75,114611518.93,40850982.82,202645204.36,151678167.4,99994293.24,50707080.77,211630808.82,185686695.34,134444091.47,64636781.37,344052698.82,328777198.84,233311164.14,124817269.79,572113132.76,407609983.69,256906072.74,132523994.82,475847806.35,357202253.97,215182619.42,109851227.34,293706634.47,213631300.0,204447500.45,113175038.97,291523995.9
成长能力,扣非净利润,1577255072.19,1088561358.43,615262158.49,245339008.85,1140301149.31,816420010.09,483046786.15,193563393.28,744184939.27,629659710.7,351544181.71,101045547.9,443370883.53,339925065.04,188698631.89,72185803.42,387736977.01,273540256.13,201300137.27,56698302.49,495231727.53,373398745.52,234168010.21,90143474.74,420545261.49,336783083.71,186001004.57,71969314.12,258660580.98,181376126.77,107600797.11,33021664.33,178883439.91,129695634.57,94411967.47,47616273.71,195308353.24,178015578.18,132947254.85,61358002.6,285534451.36,264746089.51,213107032.01,119053228.69,539816998.82,388240771.81,247424780.73,125469087.78,453824328.73,335797900.0,200165724.1,108294215.84,284548789.51,210777900.0,179995507.64,85847807.34,269420960.23
成长能力,营业总收入增长率,24.527916,25.76288,19.955309,14.435346,12.504105,5.089083,17.142582,24.542951,36.589432,43.537336,29.760302,17.167159,2.460387,1.768592,-3.142153,20.044069,9.071866,7.232296,13.508429,10.744963,18.830983,22.395036,24.123215,13.743875,9.915504,6.720918,-1.485996,3.573889,16.104411,18.844191,18.728849,14.059669,17.097098,16.089493,9.093395,4.26342,-4.85734,-10.989216,-13.406664,0.18354,-21.372955,-12.74731,-0.717365,-16.981669,11.237256,7.390409,5.106606,15.98572,11.818867,9.774807,,,14.68639,,73.53847,-27.729364,
成长能力,归属母公司净利润增长率,38.537113,34.540691,30.443013,33.516436,60.097316,40.687105,45.037797,100.453354,54.85343,69.717075,78.038333,44.012408,23.487848,20.148944,-10.303518,15.529641,-28.457627,-27.986435,-18.504273,-39.586655,15.844047,8.102061,19.546138,12.742628,66.179167,83.657871,87.937639,105.348147,31.021292,29.736801,13.016548,-18.923361,-4.695695,-19.623294,-27.375027,-22.218464,-35.850491,-41.155767,-40.093196,-46.865568,-39.331836,-17.84079,-7.117044,-3.200548,19.601447,13.179074,18.333666,19.515229,61.730027,66.979073,,,54.90699,,77.97096,-63.568538,
收益质量,经营活动净现金/销售收入,0.2823,0.298616,0.268119,0.209163,0.178201,0.138224,0.024952,-0.075767,0.11489,0.10913,0.071219,0.020253,0.138679,0.151747,0.178818,0.180335,0.174587,0.110353,0.113961,-0.02614,0.158255,0.196288,0.152259,-0.063815,0.025239,-0.036361,-0.092798,-0.086237,0.120354,0.049604,0.071163,0.131231,0.123564,0.115592,0.147669,0.08786,0.133513,0.151354,0.137449,0.029454,0.131249,0.096248,0.128329,0.33489,0.155962,0.115365,0.14065,0.271641,0.167599,0.094784,0.068986,0.137218,0.201373,0.209192,0.028827,-0.025521,0.2443
收益质量,经营性现金净流量/营业总收入,0.2823,0.298616,0.268119,0.209163,0.178201,0.138224,0.024952,-0.075767,0.11489,0.10913,0.071219,0.020253,0.138679,0.151747,0.178818,0.180335,0.174587,0.110353,0.113961,-0.02614,0.158255,0.196288,0.152259,-0.063815,0.025239,-0.036361,-0.092798,-0.086237,0.120354,0.049604,0.071163,0.131231,0.123564,0.115592,0.147669,0.08786,0.133513,0.151354,0.137449,0.029454,0.131249,0.096248,0.128329,0.33489,0.155962,0.115365,0.14065,0.271641,0.167599,0.094784,0.068986,0.137218,0.201373,0.209192,0.028827,-0.025521,0.2443
收益质量,成本费用率,73.243414,74.343243,76.245926,77.843521,75.040612,76.184237,77.972795,82.168378,82.425395,80.703577,81.499,88.592816,84.723846,84.227766,86.009633,90.133866,87.096757,87.101872,86.327727,89.706963,82.341149,83.032138,82.55625,83.913051,81.935518,79.680333,80.964917,82.650407,85.236105,87.500268,88.440768,92.910523,88.254454,88.475441,87.506639,88.564522,85.533001,84.856153,84.685874,85.945653,81.313309,81.392095,78.533703,72.308037,73.872117,74.918765,74.166675,74.832605,74.462772,54.261373,74.527029,71.517084,81.213322,63.551466,85.986622,85.647154,76.486796
收益质量,期间费用率,12.522761,11.271795,12.009413,13.221124,13.137511,12.899834,13.451054,15.471829,13.825646,11.642443,11.201043,17.237024,15.234703,12.266365,13.921356,17.499833,14.944457,14.019284,13.721597,14.097727,16.799828,17.823429,17.867984,19.188031,18.17953,15.493219,16.315338,19.006733,19.755332,20.165363,19.156308,22.707929,19.573859,19.778282,19.697036,20.611413,20.935979,20.015619,21.198273,24.429052,22.928845,21.81976,20.019186,19.8189,19.020467,19.051704,18.296653,16.647741,19.438866,,20.707951,16.864167,18.769364,,18.14303,22.915385,14.564791
收益质量,销售成本率,60.720652,63.071447,64.236513,64.622397,61.9031,63.284403,64.521741,66.696549,68.599749,69.061134,70.297956,71.355792,69.489142,71.9614,72.088276,72.634032,72.1523,73.082588,72.60613,75.609235,65.541321,65.208709,64.688266,64.725019,63.755987,64.187113,64.649578,63.643674,65.480772,67.334905,69.284459,70.202593,68.680595,68.697159,67.809602,67.953109,64.597021,64.840533,63.487601,61.5166,58.384464,59.572334,58.514517,52.489137,54.851649,55.86706,55.870021,58.184864,55.023905,54.261373,53.819078,54.652917,62.443957,63.551466,67.843591,62.731768,61.922005
收益质量,经营活动净现金/归属母公司的净利润,1.36975,1.502263,1.433803,1.238842,0.961924,0.743906,0.145102,-0.523583,0.882526,0.786278,0.512776,0.225268,1.207704,1.292741,1.766495,2.465328,1.83244,1.109898,1.042558,-0.343921,1.089496,1.325808,1.000075,-0.458014,0.16939,-0.216917,-0.587041,-0.613497,1.221214,0.509254,0.85882,1.850941,1.414865,1.295482,1.696377,0.880868,1.244261,1.174447,1.051142,0.220297,0.824715,0.493736,0.678948,1.328453,0.756164,0.557254,0.69617,1.256428,0.873681,0.482521,0.384427,0.653992,1.518308,1.619879,0.293574,-0.266543,1.286199
收益质量,所得税/利润总额,16.002021,14.603752,14.489598,16.35364,17.652956,15.667156,17.442396,15.293816,13.523626,13.523674,12.290591,7.111088,13.533588,11.813647,11.095107,9.426716,12.358932,12.17747,12.694041,11.385155,14.95344,14.403409,13.838284,14.178764,15.73662,13.401173,14.100523,19.520403,20.203775,17.870886,17.870928,18.608917,21.360779,18.543989,19.658471,13.936939,18.586611,18.986779,18.290904,15.427397,18.035819,15.281375,15.024424,16.345628,16.452816,17.36385,17.963503,14.031346,17.951842,,18.222389,18.539232,20.033027,,16.529546,14.839896,13.044089
财务风险,流动比率,1.529697,1.457225,1.578121,1.792369,1.804847,1.604882,1.550328,1.64413,1.549818,1.5097,1.42896,1.478386,1.456904,1.490047,1.396307,1.544689,1.460102,1.425543,1.421943,1.528293,1.585815,1.568011,1.523883,1.642538,1.665129,1.732063,1.550595,1.970591,1.836513,1.874774,1.872324,1.951048,2.10463,1.968471,1.942442,2.194822,2.103916,2.078295,1.920793,2.1518,2.137501,2.081394,1.852207,2.174877,2.082719,1.878784,1.96846,2.062017,1.394371,,1.492466,,1.295692,,1.248903,1.477517,1.336649
财务风险,速动比率,1.038007,0.99419,1.015275,1.167639,1.1773,1.00433,0.995482,1.047484,0.985067,0.943473,0.830062,0.872261,0.873265,0.894515,0.900034,0.954194,0.919385,0.868669,0.873224,0.905175,0.955805,0.908272,0.958294,1.020892,1.02563,1.095953,1.059266,1.317937,1.274535,1.344305,1.364201,1.384583,1.458809,1.339798,1.291528,1.380147,1.34282,1.337309,1.303809,1.43589,1.407046,1.449297,1.374183,1.569958,1.567934,1.383546,1.406018,1.519141,0.87166,,0.873209,,0.796332,,0.685009,0.719722,0.881749
财务风险,保守速动比率,0.97452,0.934863,0.955365,1.096324,1.091026,0.91488,0.919809,0.967825,0.897682,0.876732,0.757939,0.785314,0.800394,0.787866,0.795062,0.844681,0.807123,0.711606,0.74187,0.785305,0.792809,0.756416,0.823288,0.86203,0.846878,0.945966,0.896032,0.956592,0.8628,0.879565,0.947704,0.948995,0.839067,0.790916,0.922459,0.913865,0.905149,0.902233,0.951915,1.042148,0.993013,0.972751,0.879289,0.910151,0.970369,1.060079,1.031275,1.427924,0.849695,,0.83373,,0.771917,,0.657036,0.672681,0.806136
财务风险,资产负债率,55.599293,58.050694,52.475924,46.031125,49.307686,50.075309,52.195779,48.622067,51.467485,52.242931,55.008082,52.294881,52.342441,49.769929,53.269882,46.111165,49.51499,50.88524,50.711473,46.973812,45.6883,45.445251,49.875128,45.269671,46.186932,45.186174,52.133885,40.69902,44.287635,44.116675,44.154932,42.315027,38.440955,41.051296,41.378593,36.112021,37.528472,37.990407,41.18539,37.245666,37.159938,38.22914,43.493546,38.10019,39.852802,44.690101,42.139612,40.395894,55.330298,,51.288817,,59.985543,,60.104884,49.238976,52.110286
财务风险,权益乘数,2.145229,2.226155,2.083909,1.951579,2.057358,2.076458,2.122935,2.045643,2.123643,2.140914,2.209006,2.143418,2.084506,2.026594,2.103548,1.956069,1.94817,1.975249,1.970394,1.898923,1.88356,1.879774,1.962954,1.875298,1.855911,1.839041,1.964455,1.765863,1.739273,1.736186,1.736017,1.706812,1.642269,1.680148,1.685489,1.613626,1.630678,1.637318,1.682676,1.628647,1.666859,1.682743,1.760235,1.679437,1.924638,2.031988,1.989398,1.946718,2.485107,2.642226,2.378585,,2.680246,,2.357686,2.054712,2.110467
财务风险,权益乘数(含少数股权的净资产),2.252216,2.383829,2.104196,1.852919,1.972685,2.003016,2.091865,1.94636,2.060474,2.09393,2.222621,2.096211,2.098303,1.990839,2.139947,1.855671,1.980785,2.036047,2.028869,1.88586,1.841223,1.833021,1.995017,1.82714,1.858284,1.824357,2.08916,1.686312,1.794933,1.789442,1.790668,1.733553,1.624456,1.69639,1.705861,1.565239,1.600729,1.612653,1.700257,1.593515,1.591341,1.618886,1.769709,1.615513,1.662587,1.807994,1.728298,1.677736,2.238653,2.501352,2.052916,,2.499096,,2.506572,1.970015,2.088131
财务风险,产权比率,126.012969,141.907992,113.14108,87.083322,99.363057,102.56739,111.657198,96.682247,108.396695,111.710964,125.000209,112.070218,112.211996,101.233641,116.53828,87.379663,99.952365,105.616693,104.905064,90.260434,85.704976,84.900813,101.459505,84.172212,87.382513,83.96163,111.01287,69.64674,80.66322,80.179265,80.370931,74.527277,63.489641,70.902846,71.953766,57.598829,61.269378,62.527427,71.564967,60.657746,60.522844,63.471553,78.996115,63.039399,67.97651,83.020162,74.891454,69.638421,129.625472,,110.080663,,159.445921,,162.622912,98.749738,109.977084
财务风险,现金比率,0.47787,0.466578,0.401536,0.491019,0.45455,0.354966,0.355151,0.346693,0.337995,0.289054,0.285907,0.270531,0.249531,0.178721,0.30946,0.157732,0.192498,0.116478,0.144107,0.172618,0.162549,0.133426,0.21714,0.175874,0.170495,0.167638,0.317049,0.211525,0.212327,0.181281,0.291791,0.366741,0.136384,0.186437,0.33991,0.239303,0.218844,0.240473,0.348788,0.226876,0.238388,0.150521,0.171382,0.195205,0.164152,0.388008,0.315757,0.689019,0.222838,,0.159233,,0.263488,,0.116009,0.174271,0.295172
营运能力,应收账款周转率,3.006196,2.225204,1.400976,0.671034,2.775028,2.089089,1.278658,0.626821,2.821143,2.102326,1.330044,0.609149,2.37568,1.754084,1.182312,0.568391,2.612841,1.933807,1.317111,0.536573,2.483029,1.844912,1.102373,0.459688,2.208612,1.590124,1.023578,0.483877,2.433062,1.742303,1.21333,0.574236,2.422231,1.809007,1.218585,0.560062,2.143384,1.614625,1.142611,0.493043,1.995072,1.438827,1.034615,0.446718,2.524618,1.826743,1.247148,0.585829,2.777971,,1.402791,,2.794172,,3.208103,2.579718,3.536366
营运能力,应收账款周转天数,119.75265,121.33717,128.48185,134.121252,129.728415,129.242902,140.772575,143.58147,127.607838,128.429164,135.333861,147.74689,151.535537,153.926457,152.244009,158.341571,137.781009,139.620934,136.662652,167.731101,144.984169,146.348406,163.28403,195.784674,162.998251,169.798038,175.853605,185.997512,147.961667,154.967271,148.351943,156.729851,148.623306,149.253138,147.712246,160.696417,167.958644,167.221391,157.533828,182.539529,180.44454,187.65274,173.977598,201.469256,142.5958,147.803975,144.329253,153.628403,129.590966,120.349376,128.315568,,128.839584,,112.215839,139.550083,101.799403
营运能力,存货周转率,1.772267,1.360945,0.86331,0.406883,1.633879,1.214672,0.793419,0.403274,1.753384,1.355646,0.749199,0.360987,1.555831,1.255453,0.838328,0.445004,1.880529,1.359131,0.921163,0.379485,1.627517,1.201704,0.758837,0.321182,1.484019,1.128267,0.7179,0.324006,1.653044,1.328877,0.95461,0.405683,1.565036,1.103319,0.720722,0.318221,1.252915,0.93268,0.674463,0.303297,1.38264,1.152315,0.871455,0.30267,1.823524,1.248381,0.8254,0.420118,1.6357,,0.774891,,1.682047,,1.762731,1.322339,2.425145
营运能力,存货周转天数,203.12964,198.391447,208.499617,221.193659,220.33451,222.282046,226.866006,223.172794,205.31723,199.167032,240.256571,249.316187,231.387572,215.061679,214.71301,202.245169,191.435469,198.656233,195.404951,237.163108,221.195814,224.680806,237.204907,280.214426,242.584334,239.30487,250.731132,277.772223,217.780021,203.178932,188.558493,221.847969,230.026525,244.716113,249.749399,282.821502,287.32985,289.48813,266.878726,296.738084,260.371304,234.310826,206.551081,297.352773,197.419903,216.279999,218.076009,214.225171,220.089133,225.05767,232.290647,,214.024854,,204.228539,272.244745,148.444692
营运能力,总资产周转率,0.808129,0.592277,0.387017,0.178681,0.751991,0.55905,0.351409,0.172727,0.746782,0.578623,0.332559,0.154301,0.630405,0.480926,0.301884,0.160825,0.703856,0.517691,0.349699,0.141828,0.704536,0.535563,0.330569,0.139515,0.615067,0.456627,0.272884,0.126649,0.604279,0.457051,0.312226,0.135265,0.579347,0.416864,0.281731,0.129297,0.511121,0.37602,0.264352,0.124718,0.534959,0.415031,0.298339,0.121056,0.780384,0.54657,0.375921,0.177801,0.866503,0.629163,0.439215,,0.848974,,0.908266,0.641966,0.922507
营运能力,总资产周转天数,445.473049,455.867356,465.095583,503.688771,478.729048,482.961351,512.222736,521.051186,482.068326,466.624618,541.257206,583.27366,571.061028,561.416821,596.255191,559.611443,511.467965,521.54636,514.727688,634.569265,510.974034,504.142279,544.514408,645.088564,585.301847,591.291782,659.620729,710.624851,595.750531,590.743404,576.504994,665.355823,621.388597,647.692008,638.905974,696.069159,704.333791,718.045305,680.909143,721.623244,672.94787,650.553177,603.340001,743.457127,461.310792,493.989316,478.823913,506.18152,415.463029,429.141366,409.821777,,424.040851,,396.35947,560.777139,390.240727
营运能力,流动资产周转率,0.972299,0.714966,0.473378,0.21919,0.938222,0.708981,0.443965,0.219875,0.973679,0.759607,0.4374,0.205091,0.866816,0.673008,0.421465,0.23044,0.998604,0.732359,0.496609,0.202062,0.97023,0.741003,0.442711,0.189194,0.80063,0.589289,0.345882,0.161997,0.773475,0.579997,0.396738,0.172297,0.759501,0.545269,0.369769,0.171615,0.682504,0.502324,0.351812,0.166219,0.691833,0.531323,0.376312,0.151551,0.994577,0.688059,0.47871,0.223633,1.129582,,0.575619,,1.120332,,1.239235,0.909422,1.332878
营运能力,流动资产周转天数,370.256135,377.640169,380.24575,410.602074,383.70444,380.828166,405.436599,409.322325,369.731602,355.446575,411.522315,438.828884,415.312732,401.183683,427.080955,390.555921,360.503005,368.67156,362.457523,445.406947,371.045806,364.370954,406.58538,475.700356,449.645705,458.178542,520.408312,555.562514,465.431442,465.518995,453.699677,522.350893,473.994876,495.167584,486.789308,524.428561,527.469435,537.500858,511.636036,541.451243,520.356082,508.164947,478.326072,593.857059,361.962599,392.407952,376.010129,402.444916,318.70169,316.864097,312.706538,,321.333144,,290.501648,395.855745,270.092126
营运能力,应付账款周转率,3.785889,2.820106,1.865624,0.894651,3.753091,2.732219,1.810051,0.883786,3.687408,2.698165,1.769109,0.834806,3.497613,2.577995,1.706832,0.795981,3.730559,2.714526,1.865117,0.88158,3.527096,2.487988,1.603097,0.64,3.236009,2.317482,1.458803,,3.403231,,1.681486,0.876356,3.098916,2.299493,1.546747,0.790732,2.951342,2.257891,1.539005,0.621037,2.884208,2.148261,1.431358,0.678283,2.766244,2.057235,1.410048,0.642704,2.930417,,1.515067,,3.080716,,3.567838,3.296568,6.083834
