财务风险,速动比率,1.336298,1.328004,1.312565,1.321859,1.340025,1.318506,1.366047,1.399599,1.455522,1.452803,1.548065,1.555998,1.542896,1.551148,1.512257,1.49933,1.534422,1.548166,1.553592,1.62276,1.570029,1.556999,1.501002,1.4681,,1.498633,1.478915,1.513979,1.547312,1.494662,0.777359,0.746286,0.743482,0.767732,0.655569,0.660218,0.646822,0.66355,0.594511,0.593405,0.382045,0.374849,0.22794,0.241937,0.261116,0.264606,0.30303,0.330144,0.380767,0.409876,0.542332,0.625854,0.694411,0.630388,0.646102,0.645212,0.709857,0.787744,0.770832,0.862747,0.85878,0.916143,0.88157,0.889501,0.939355,0.752613,,0.749199,,0.703467,0.56174,0.575126,0.553957,0.625339
财务风险,保守速动比率,0.953492,1.003055,0.975954,0.981571,0.965467,0.97359,0.987113,1.006544,1.074762,1.112003,1.135645,1.169775,1.173048,1.180621,1.179647,1.156225,1.184492,1.264857,1.277997,1.315839,1.27846,1.27958,1.301633,1.292984,,1.316693,1.255973,1.339498,1.315262,1.315706,0.658262,0.63678,0.608225,0.652696,0.581783,0.592268,0.584533,0.612785,0.540346,0.546594,0.32013,0.310541,0.176726,0.187321,0.211074,0.220689,0.272643,0.301317,0.347653,0.390993,0.508982,0.598051,0.661838,0.593694,0.582333,0.578248,0.641754,0.725248,0.685444,0.771019,0.767712,0.8534,0.806705,0.812104,0.855183,0.675777,,0.660866,,0.638719,0.454121,0.523825,0.459584,0.470341
财务风险,资产负债率,53.985942,54.458774,55.081615,54.909229,54.206112,54.557602,53.02882,52.313962,52.266187,51.685731,50.63133,50.261115,50.946328,50.627007,52.197672,52.211158,52.578779,52.247318,51.821956,50.413199,52.028604,51.963497,52.110438,52.774249,,53.593215,54.906319,54.438008,56.612018,57.569119,81.183558,81.657232,82.02892,81.595197,91.722646,91.825143,94.187882,94.335515,96.202419,96.219288,97.533224,97.152218,150.068092,147.118221,141.632751,139.852509,97.931208,95.440425,92.354433,90.869816,83.446289,81.6466,79.474874,76.777931,80.833046,77.965157,77.253971,76.259142,74.155564,73.306167,72.077193,72.798989,72.097453,72.247037,72.252719,83.721038,,83.781999,,83.612441,79.706488,77.224241,80.6148,81.44773
财务风险,权益乘数,2.28497,2.299022,2.315276,2.311182,2.292942,2.233426,2.194749,2.177364,2.175919,2.140591,2.118727,2.110359,2.124401,2.151544,2.187411,2.187089,2.194731,2.179965,2.169797,2.138843,2.174215,2.211776,2.215678,2.231255,,2.349967,2.384308,2.371767,2.427241,3.367911,5.914748,5.999473,6.070806,7.815151,14.246656,14.380137,17.426427,23.665977,30.132604,30.208086,37.608715,,,,,,17.767641,14.55178,11.926899,6.075077,5.022216,4.816131,4.581056,4.282175,4.721254,4.419655,4.35157,3.987473,3.818718,3.756195,3.672317,4.571324,4.523351,4.542666,4.551469,6.251904,,6.270013,,5.342534,4.661582,4.694758,5.271468,5.402206
财务风险,权益乘数(含少数股权的净资产),2.173248,2.195812,2.226259,2.217748,2.183697,2.200588,2.128965,2.097049,2.094951,2.069781,2.025576,2.010499,2.038583,2.025398,2.091948,2.092538,2.10876,2.094123,2.075634,2.016665,2.084575,2.08175,2.088137,2.117488,,2.154857,2.217605,2.194811,2.304785,2.356774,5.314501,5.45174,5.564495,5.433364,12.081155,12.232631,17.205434,17.653857,26.332552,26.450044,40.53875,35.115049,,,,,48.337407,21.93187,13.079475,10.952682,6.040941,5.448581,4.872077,4.306248,5.217313,4.538267,4.396371,4.212147,3.869304,3.746183,3.581301,3.676333,3.583902,3.603218,3.603956,6.142897,,6.165988,,6.10219,4.927683,4.390633,5.158574,5.390176
财务风险,产权比率,122.743473,125.056736,128.252673,127.413648,123.81678,125.579089,118.040376,114.661653,114.413004,111.779925,107.324464,105.708291,108.570869,107.212731,114.204686,114.201395,115.81036,114.258464,112.28379,106.12108,113.187432,112.913509,113.623415,116.691601,,120.668465,127.237056,124.746336,135.845329,141.323642,474.742855,490.814295,505.160429,488.591254,1108.115593,1123.263135,1620.543454,1665.385712,2533.255287,2545.004465,3953.875098,3411.504908,,,,,4742.720155,2095.001923,1208.565643,995.711681,504.206776,444.947949,387.267752,330.678903,427.539148,358.106288,343.536028,324.786702,289.945621,277.476073,260.766849,270.382246,261.120881,263.10146,263.199372,524.741335,,528.2423,,520.573869,393.466275,339.627428,416.764921,439.997498
财务风险,现金比率,0.540472,0.65679,0.558189,0.589394,0.558567,0.604789,0.571288,0.580242,0.594721,0.672454,0.659183,0.66056,0.694541,0.744941,0.618295,0.557354,0.549236,0.685227,0.655995,0.70747,0.683214,0.755389,0.745595,0.76744,,0.859993,0.762179,0.824893,0.808609,0.868954,0.368631,0.314229,0.325849,0.413628,0.306413,0.316341,0.325646,0.343884,0.298852,0.31794,0.075824,0.076129,0.032367,0.036328,0.033059,0.034452,0.025963,0.034285,0.044795,0.065513,0.099397,0.18618,0.239234,0.181922,0.179647,0.181531,0.190347,0.248686,0.233162,0.324859,0.317346,0.407483,0.339443,0.371242,0.413806,0.320779,,0.28979,,0.363347,0.172074,0.297456,0.262891,0.250203
营运能力,应收账款周转率,0.760465,3.125993,2.026843,1.477104,0.709891,2.697881,1.862962,1.30145,0.558322,2.479363,1.754444,1.239612,0.551454,2.110685,1.303362,0.832779,0.394659,2.120078,1.384082,1.014441,0.459544,2.422482,1.537414,1.064389,,2.9351,1.609532,1.235035,0.52627,3.198039,2.063502,1.383084,0.641352,2.895467,0.825214,0.473871,0.237905,1.400255,0.928092,0.649362,0.359515,0.908725,0.66415,0.435917,0.156494,1.165897,0.815961,0.539275,0.219846,1.349272,1.013149,0.767975,0.349486,1.095994,0.77403,0.507608,0.1674,2.286941,1.523392,1.081976,0.469658,2.445656,1.506462,0.996222,0.444916,3.062364,,1.476169,,5.082601,1.299113,7.205194,7.072909,5.286246
营运能力,应收账款周转天数,118.348602,115.163401,133.212032,121.860017,126.779849,133.438053,144.930486,138.307259,161.197286,145.198555,153.894904,145.206707,163.204893,170.560681,207.156499,216.143739,228.044501,169.805,195.075023,177.43749,195.8462,148.607888,175.61957,169.11101,,122.653387,167.75056,145.744772,171.014877,112.568977,130.845501,130.143896,140.328522,124.332234,327.187515,379.849974,378.301825,257.095922,290.9194,277.194969,250.336855,396.159403,406.534162,412.922581,575.100825,308.775064,330.898065,333.78119,409.376782,266.810541,266.495836,234.382557,257.520606,328.468934,348.823531,354.604016,537.633656,157.415493,177.235999,166.362218,191.628555,147.199726,179.227796,180.682604,202.285138,117.556228,,121.937216,,70.829875,69.277992,49.963955,50.898428,68.101249
营运能力,存货周转率,0.741639,2.767435,2.129552,1.543769,0.765315,2.756393,1.949564,1.436879,0.728517,2.735812,2.240549,1.722084,0.715682,2.634845,1.788765,1.123067,0.591774,2.466623,1.63156,1.207124,0.534233,2.118274,1.302219,0.836493,,2.446867,1.647568,1.304141,0.63944,3.015282,2.009331,1.440254,0.671775,3.128575,1.095291,0.615281,0.334757,1.801784,1.239017,0.913352,0.523587,1.300793,0.792953,0.51486,0.184549,1.429598,0.713631,0.470795,0.179037,1.176874,0.861514,0.649633,0.26998,0.935079,0.542343,0.31378,0.100226,1.176516,0.794735,0.514205,0.195121,1.197804,0.814872,0.569678,0.277445,1.467311,,0.69737,,1.698964,0.343443,1.682998,1.694463,1.450046
营运能力,存货周转天数,121.352767,130.084345,126.787227,116.59769,117.598531,130.605445,138.492495,125.271486,123.538471,131.587982,120.506158,104.524481,125.75404,136.630376,150.942084,160.275284,152.084967,145.948511,165.48572,149.114693,168.465652,169.949622,207.338374,215.184054,,147.126903,163.877885,138.021804,140.747961,119.391796,134.373066,124.977942,133.973355,115.068332,246.509687,292.549117,268.851263,199.801898,217.914613,197.076228,171.891095,276.754181,340.499001,349.609332,487.674953,251.818936,378.346555,382.331362,502.688279,305.89501,313.40172,277.079479,333.357768,384.993863,497.839613,573.648694,897.968835,305.988108,339.735741,350.054446,461.251309,300.549885,331.340125,315.967677,324.388585,245.346637,,258.112358,,211.893727,262.051956,213.903955,212.45661,248.267832
营运能力,总资产周转率,0.105661,0.413018,0.302324,0.210894,0.10505,0.40107,0.289361,0.204615,0.094489,0.384956,0.281237,0.206639,0.090113,0.341607,0.237166,0.150731,0.073921,0.342093,0.235353,0.1668,0.074602,0.319309,0.207318,0.132717,,0.32958,0.216733,0.161399,0.067255,0.362086,0.265045,0.19663,0.08051,0.38433,0.152578,0.085622,0.040059,0.244105,0.164851,0.116803,0.066465,0.172846,0.122477,0.078639,0.029525,0.22229,0.150681,0.098671,0.039937,0.235965,0.182542,0.135262,0.0609,0.179521,0.126798,0.082306,0.027504,0.330719,0.236379,0.153684,0.06102,0.348413,0.242121,0.161018,0.07489,0.457163,,0.227006,,0.591563,0.123894,0.624338,0.619907,0.501559
营运能力,总资产周转天数,851.775877,871.631561,893.079464,853.507325,856.72678,897.597641,933.089865,879.697059,952.483135,935.170614,960.041973,871.084293,998.744326,1053.840795,1138.440983,1194.177039,1217.503824,1052.344957,1147.212398,1079.13544,1206.399831,1127.434148,1302.344282,1356.268179,,1092.298672,1245.771062,1115.248407,1338.186648,994.236403,1018.693826,915.424247,1117.871649,936.694386,1769.576737,2102.244127,2246.639567,1474.77389,1637.841996,1541.045663,1354.090209,2082.775616,2204.486267,2288.939106,3048.263241,1619.499248,1791.856361,1824.231551,2253.547697,1525.645326,1479.111397,1330.74624,1477.822631,2005.330757,2129.366514,2186.953241,3272.237911,1088.535905,1142.231893,1171.234353,1474.903848,1033.254147,1115.144277,1117.884451,1201.751137,787.464028,,792.929478,,608.556514,726.423598,576.60989,580.73144,717.761149
营运能力,流动资产周转率,0.154726,0.594146,0.430414,0.300159,0.149492,0.566955,0.408409,0.289677,0.133092,0.542518,0.396167,0.292261,0.1267,0.480441,0.330702,0.210806,0.103436,0.483504,0.333171,0.238238,0.106305,0.458191,0.298545,0.191901,,0.470663,0.308563,0.230892,0.095127,0.527123,0.39526,0.294721,0.121855,0.575218,0.219328,0.123445,0.058571,0.437216,0.307337,0.218729,0.152219,0.378205,0.261143,0.166809,0.062261,0.453727,0.30299,0.199234,0.079785,0.442861,0.331848,0.240154,0.106303,0.306145,0.208936,0.135974,0.044873,0.525779,0.371015,0.241878,0.096002,0.530994,0.368064,0.242259,0.111274,0.663915,,0.322483,,0.853421,0.188963,0.952808,0.919728,0.726781
营运能力,流动资产周转天数,581.672598,605.911467,627.301611,599.681797,602.035696,634.970916,661.1011,621.380598,676.223426,663.571575,681.529624,615.886819,710.33779,749.310668,816.444099,853.86258,870.097695,744.563232,810.392338,755.546238,846.620141,785.697756,904.385666,937.981146,,764.877341,875.022436,779.58254,946.09491,682.951442,683.094128,610.746747,738.580472,625.849339,1231.029921,1458.135065,1536.59401,823.390039,878.511911,822.934323,591.249823,951.862842,1033.913495,1079.073541,1445.517154,793.427721,891.116225,903.456375,1128.022458,812.895836,813.625491,749.518934,846.636046,1175.912097,1292.260819,1323.773291,2005.658506,684.698002,727.732593,744.174376,937.475988,677.973721,733.566084,743.003467,808.813276,542.237298,,558.168061,,421.831211,476.283144,377.830337,391.420056,495.334888
营运能力,应付账款周转率,0.79666,2.80369,1.952473,1.314505,0.602261,2.660689,1.93494,1.35869,0.600593,2.581097,1.87466,1.353888,0.617406,2.311581,1.769351,1.144356,0.557175,2.263094,1.678908,1.128775,0.545365,2.186806,1.486818,1.022681,,2.292723,1.645315,1.145329,,2.271744,,1.483162,0.656633,2.568478,0.941422,0.585045,0.309327,0.895873,0.636545,0.428959,0.197534,0.649696,0.651729,0.40184,0.166123,0.954145,1.184631,0.803667,0.390101,1.659285,1.367091,0.953759,0.447126,1.674498,1.357289,0.872208,0.413,2.349672,1.897154,1.244414,0.596165,2.588191,1.850414,1.130576,0.521027,2.208303,,1.074154,,3.836666,0.931555,5.255125,6.5711,8.491144
