收益质量,经营活动净现金/归属母公司的净利润,1.768069,1.719852,4.891153,,1.340111,1.162602,1.551034,,1.424144,1.316614,1.765933,,,4.117139,,,2.463873,1.780871,2.471875,,,,,,1.597903,1.516838,6.317272,,1.925468,,1.841559,,2.125513,,1.963176,,5.57206,2.621676,5.229005,3.603827
收益质量,所得税/利润总额,19.233876,17.728613,36.534669,,20.082293,16.403272,19.913897,,16.287639,15.094574,15.980178,,,29.357585,,,6.22414,9.293313,0.243774,,,,,,16.47992,15.767556,37.434475,,17.191537,,18.038735,,17.407524,,11.815342,,13.580264,11.737504,17.883471,15.390759
财务风险,流动比率,2.142081,2.708705,2.643302,2.800259,2.561181,10.175593,7.856553,10.75798,9.839841,10.028172,9.527538,17.587848,4.592836,15.326701,14.273598,11.845397,9.349376,8.379476,6.4187,6.504882,5.807402,6.028357,1.127011,0.605331,1.773366,,1.487404,,1.668654,0.792796,1.143388,0.652838,0.721461,0.208176,0.141077,0.167857,0.243005,0.6364,0.226551,0.370999
财务风险,速动比率,2.121108,2.687949,2.619716,2.774437,2.53913,10.127996,7.809617,10.715763,9.803947,9.991405,9.478763,17.492264,4.572324,15.260903,14.210708,11.796896,9.313975,8.350058,6.391699,6.47691,5.784087,5.999223,1.097775,0.580775,1.754381,,1.468367,,1.648699,0.771866,1.122326,0.638209,0.715518,0.198059,0.127608,0.159941,0.230595,0.6267,0.21841,0.356804
财务风险,保守速动比率,1.946525,2.551196,2.401359,2.530818,2.3288,9.653012,7.528401,10.402284,9.583697,9.716873,9.17445,17.142052,4.511899,15.078463,14.042668,11.53786,9.119964,8.239129,6.290887,6.314994,5.650526,5.8552,0.840607,0.35208,1.589893,,1.294052,,1.514457,0.579008,1.050424,0.549867,0.672495,0.103929,0.08018,0.10174,0.182208,0.301951,0.186765,0.265708
财务风险,资产负债率,28.906078,27.641529,30.073221,29.316394,28.740895,16.180431,7.90537,6.237721,6.773779,7.010688,6.846446,4.406296,10.228167,10.172931,10.488547,12.638648,13.284325,13.456419,14.685248,15.949617,16.963269,16.4954,21.378916,19.003623,20.421888,,24.367309,,25.581423,30.116164,32.256391,40.107819,46.717288,64.443839,59.824782,75.164467,68.297637,73.616594,76.285466,71.99893
财务风险,权益乘数,1.43955,1.424735,1.451049,1.444024,1.269385,1.160721,1.104644,1.087017,1.102271,1.100594,1.100732,1.082608,1.134959,1.132901,1.134979,1.148345,1.177757,1.178763,1.187471,1.196385,1.225554,1.221346,1.264262,1.246206,1.309476,,1.357339,,1.433195,1.476889,1.698892,1.80591,2.156926,2.733443,2.904676,3.679854,3.780462,4.137173,4.060619,3.71813
财务风险,权益乘数(含少数股权的净资产),1.40659,1.382008,1.430067,1.414755,1.403329,1.193038,1.085839,1.066526,1.072659,1.075392,1.073496,1.046094,1.113935,1.11325,1.117175,1.14467,1.153194,1.155487,1.17213,1.189762,1.204286,1.197538,1.271923,1.234623,1.256626,,1.322179,,1.34375,1.430946,1.476154,1.669667,1.876781,2.812452,2.489096,4.026489,3.154339,3.790261,4.216823,3.571292
财务风险,产权比率,41.624657,39.010636,44.01497,42.484135,41.360731,19.822055,8.84953,6.760272,7.384833,7.623781,7.433863,4.618092,11.418892,11.320379,11.706367,14.455869,15.313937,15.549457,17.204684,18.960989,20.421032,19.74652,27.184736,23.459662,25.677901,,32.787293,,35.017737,43.583163,48.555271,67.67741,89.447971,186.279893,154.873449,315.717342,224.216271,288.250564,333.880155,267.70145
财务风险,现金比率,1.92813,2.516707,2.385066,2.508045,2.312201,9.557919,7.435468,10.278329,9.488172,9.633203,9.057841,16.917953,4.406809,15.012658,13.96747,11.50545,9.056115,8.192219,6.239727,6.262922,5.606326,5.779496,0.776727,0.317717,1.56506,,1.279572,,1.50246,0.555076,1.050113,0.539317,0.670812,0.100999,0.066698,0.076113,0.135621,0.269993,0.167394,0.196807
营运能力,应收账款周转率,133.539559,84.024946,58.333431,7.384417,117.734707,81.394271,31.490671,4.954285,70.153053,63.781928,22.291729,2.813437,27.672114,65.828255,17.604496,4.072258,78.179155,78.322199,36.15562,5.009551,30.303731,13.047749,9.815494,1.645588,235.966319,,84.741282,,566.998761,,966.053104,72.555131,167.117542,40.597504,43.260404,7.92073,22.751923,19.043048,14.991512,11.848661
营运能力,应收账款周转天数,2.69583,3.213331,3.085709,12.187826,3.057721,3.317186,5.715978,18.166091,5.131636,4.233173,8.074743,31.989335,13.009486,4.101582,10.22466,22.100758,4.604807,3.447298,4.978479,17.96568,11.879725,20.693224,18.338352,54.691664,1.525641,,2.124112,,0.634922,0.068308,0.37265,2.480872,2.154172,4.43377,8.321697,22.725176,15.822838,14.178402,24.013587,30.383177
营运能力,存货周转率,57.715592,45.108602,26.892951,12.433546,69.824429,64.12839,32.554864,16.62826,107.826794,73.414961,35.369431,15.520764,70.928718,56.074195,31.492347,14.970099,79.671652,61.301054,36.094801,14.073901,48.041238,37.376016,25.946824,13.744591,90.105645,,34.126946,,69.879526,28.133487,71.245979,27.423422,52.236083,18.945848,53.317953,22.945811,44.012602,33.961993,31.5096,28.107927
营运能力,存货周转天数,6.237482,5.985554,6.693203,7.238481,5.155788,4.210303,5.529127,5.412472,3.338687,3.677724,5.08914,5.798683,5.075518,4.815049,5.715674,6.011984,4.518545,4.404491,4.986867,6.394815,7.493562,7.223883,6.937265,6.54803,3.99531,,5.274424,,5.151723,6.398069,5.052916,6.563732,6.891787,9.500762,6.751947,7.844569,8.179475,7.950063,11.425089,12.807774
营运能力,总资产周转率,0.294197,0.256605,0.105827,0.015138,0.324392,0.309098,0.132389,0.02115,0.416625,0.361888,0.137594,0.017283,0.144354,0.134367,0.037402,0.007091,0.203635,0.188577,0.09896,0.013683,0.081436,0.048389,0.037365,0.004769,0.471142,,0.126005,,0.38851,0.109278,0.369543,0.083942,0.381776,0.111672,0.397383,0.0932,0.24917,0.190384,0.22036,0.268242
营运能力,总资产周转天数,1223.669378,1052.198836,1700.874619,5945.104636,1109.766755,873.50836,1359.626867,4255.179373,864.084975,746.085926,1308.187608,5207.355279,2493.863779,2009.410993,4812.548543,12690.858862,1767.868791,1431.773289,1818.910936,6577.063466,4420.6023,5579.763653,4817.244342,18869.80394,764.100465,,1428.509868,,926.615444,1647.170701,974.174549,2144.316135,942.96003,1611.853047,905.925486,1931.329962,1444.794449,1418.181604,1633.689552,1342.069164
营运能力,流动资产周转率,1.010803,0.832085,0.368921,0.053761,0.956482,0.774345,0.33736,0.052427,1.077701,0.917187,0.391773,0.051666,0.400386,0.367958,0.107855,0.019769,0.564136,0.513776,0.281575,0.039079,0.283673,0.169006,0.267035,0.038286,2.53078,,0.711175,,2.353781,0.91178,1.646833,0.399564,2.049106,1.741989,6.721866,1.374279,2.89614,1.163132,2.019454,2.20049
营运能力,流动资产周转天数,356.152459,324.486009,487.908159,1674.067088,376.379242,348.681585,533.554311,1716.668016,334.044145,294.378168,459.449663,1741.925317,899.130625,733.778722,1668.901808,4552.377609,638.143626,525.520308,639.259515,2302.969889,1269.063926,1597.57404,674.068272,2350.697366,142.248601,,253.102116,,152.945397,197.415855,218.601361,450.49077,175.686369,103.330142,53.556556,130.977697,124.30335,232.13173,178.265939,163.599857
营运能力,应付账款周转率,2.32039,1.997893,1.106273,0.498567,3.361725,16.273403,6.660161,3.325792,15.190121,10.619062,4.457653,2.23717,8.476587,7.426511,3.557819,1.894651,5.561247,4.211147,2.371474,0.862798,2.819501,2.582934,1.996125,1.049817,4.836768,,1.535956,,2.750495,,2.903672,1.029976,2.495843,0.966281,2.423808,0.667422,0.969832,0.570041,0.701107,1.126008
